gisid,landarea,buildingvalue,landvalue,owner_name,geometry,pct_bldg
146A-145,29396,9717200,3339500,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1076216855611, -71.1078415019374, -71.1082061195063, -71.1082143149739, -71.1082448077714, -71.1083054034787, -71.108344355374, -71.1083504795965, -71.108375074801, -71.1083873930505, -71.1084299867526, -71.1085779038911, -71.1086329210874, -71.1084751700909, -71.1084400350258, -71.1083395430916, -71.1076216855611, 42.378386449567, 42.3783371197919, 42.3782553539771, 42.3782766484396, 42.3783549583097, 42.3785088326222, 42.3786077517944, 42.378622865034, 42.3786853763768, 42.3787162891072, 
42.3788248248895, 42.3789529275474, 42.3789977333136, 42.3791069319375, 42.3791293386054, 42.3790250931509, 42.378386449567)))",0.7442309312460269
146A-100,2499,0,572000,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1073540332617, -71.1073571093331, -71.1074455794387, -71.1075064205977, -71.1075089402176, -71.1073540332617, 42.3781584644633, 42.3781577889443, 42.3781375103271, 42.378287269806, 42.3782927665448, 42.3781584644633)))",0
136-29,12498,2346100,2067200,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1130365002589, -71.112992866229, -71.1130062380444, -71.1127201459062, -71.112832080157, -71.1132937264113, -71.1131937751876, -71.1130365002589, 42.3735594455901, 42.3735476364882, 42.3735154386109, 42.3734403858019, 42.3732130044834, 42.3733380406394, 42.3736031936994, 42.3735594455901)))",0.5315976706772709
130-144,258605,147656300,82753600,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1141376951996, -71.1140971806539, -71.1140673887257, -71.1139945373901, -71.1139010835366, -71.113628036132, -71.113627294791, -71.1136276306643, -71.1136286450085, -71.1136296527024, -71.1136306302477, -71.1136306489601, -71.113630900313, -71.1136328763332, -71.1136328829753, -71.1136440899378, -71.113648037643, -71.1136501106352, -71.1136381937295, -71.1136761048425, -71.1140743911448, -71.1141164633322, -71.1141710424674, -71.114178647822, -71.1141806151231, -71.1144187642013, 
-71.1144164620461, -71.1146782399889, -71.1146781647669, -71.1148234530065, -71.1148229057492, -71.1148574663558, -71.1148575432197, -71.1148676086265, -71.1148676583202, -71.1149042869721, -71.1151442928804, -71.1152980327232, -71.1154002099906, -71.1154723580491, -71.115480924614, -71.1157299223671, -71.1157340624905, -71.1157377585828, -71.1157417136933, -71.1157454054516, -71.1157488385253, -71.1157520822521, -71.1157550669609, -71.1157580516699, -71.1157605925145, -71.115762906843, -71.1157649623202, 
-71.1157665737663, -71.1157679261942, -71.1157690566066, -71.1157697429877, -71.1157702031859, -71.1157664403688, -71.1157705596317, -71.1157736278567, -71.115773650322, -71.1157748577393, -71.1157834439337, -71.1158080280882, -71.1158166026535, -71.1158161049471, -71.1158153810557, -71.1158142172943, -71.1158128315144, -71.115811186713, -71.1158090978748, -71.1158069762001, -71.1158044474916, -71.1158016555947, -71.1157986501796, -71.1157953442396, -71.1157918946208, -71.1157884079987, -71.1157846993581, 
-71.115780772866, -71.1157768463738, -71.1157729198815, -71.1157689605533, -71.1157650382281, -71.1158164625742, -71.1158192481063, -71.1158218013219, -71.1158245723896, -71.1158271214387, -71.1158296704878, -71.1158321825339, -71.115834509731, -71.1158365734065, -71.1158386372487, -71.1158405160754, -71.1158423208959, -71.1158450752988, -71.1158464689187, -71.1158480762248, -71.1158484707602, -71.1158819066341, -71.1159324102679, -71.1159828384183, -71.1159878245877, -71.1159027620683, -71.1158239161266, 
-71.1152631221775, -71.1152626060199, -71.114817238302, -71.1146587578286, -71.1146586606216, -71.1143344828638, -71.1141376951996, 42.3672346210955, 42.3672337991553, 42.3672343852176, 42.3672327687178, 42.3672297109776, 42.3672226199287, 42.3671622477373, 42.3671375521695, 42.3671231320202, 42.3671094218785, 42.3670979969374, 42.3670977731865, 42.3670929718953, 42.366999679901, 42.3669993497765, 42.3664845169991, 42.3663349780193, 42.3662560927436, 42.3662018571755, 42.3662047285939, 42.3662019495347, 
42.3662020906916, 42.3662022737878, 42.3661323253136, 42.3661131233673, 42.3661200961376, 42.3661578194906, 42.3661614408349, 42.366173788933, 42.3661746125707, 42.3661036411685, 42.3659761298386, 42.365975850543, 42.3659391187478, 42.365938933689, 42.365804095717, 42.3658158753425, 42.3658232498502, 42.3658277076717, 42.3658313807093, 42.3658320936528, 42.3658439021156, 42.3658446019668, 42.3658453003344, 42.3658459995673, 42.3658474113804, 42.3658487674477, 42.3658508363425, 42.3658529043719, 42.3658549724013, 
42.365857011507, 42.365859790757, 42.3658625417014, 42.3658652911624, 42.3658680397582, 42.3658707876123, 42.365873533983, 42.3658769656176, 42.3660395396556, 42.3661959658438, 42.3662330211411, 42.3662333204921, 42.3662494725647, 42.3663592814994, 42.3665397867116, 42.3666145914608, 42.3666173338757, 42.3666207615545, 42.3666235017447, 42.3666262411934, 42.3666289797768, 42.3666317168771, 42.3666337678483, 42.3666358174599, 42.3666385522116, 42.3666398867706, 42.3666419612266, 42.3666433217424, 
42.3666446821345, 42.3666460417849, 42.3666467146881, 42.3666473875912, 42.3666480604941, 42.3666480472679, 42.3666480341652, 42.3667456026769, 42.3667456299889, 42.3667456385168, 42.3667463337917, 42.366747028325, 42.3667477228581, 42.3667484172677, 42.366749083619, 42.366750489991, 42.3667518689227, 42.3667532472365, 42.366754625303, 42.366758064599, 42.3667601273115, 42.3667635627762, 42.3667656221518, 42.3669022516589, 42.3670800992998, 42.3672277618119, 42.3672414988437, 42.3672398427837, 42.3672382074245, 
42.3672253566812, 42.3671581250661, 42.3671497742946, 42.3671491963044, 42.3672494293999, 42.367240769243, 42.3672346210955)))",0.6408418214668727
169-69,23269,13078100,10908500,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1211957062055, -71.121254059466, -71.1214236846618, -71.1216151577525, -71.1215187151956, -71.1214161783981, -71.121311371497, -71.1211797826755, -71.1211502336332, -71.1210353638484, -71.120869496042, -71.1209631067146, -71.121045992926, -71.121125375466, -71.1209453918785, -71.120985813018, -71.1210520452058, -71.1211296551914, -71.121157361844, -71.1211957062055, 42.3752014893732, 42.3751536602633, 42.3752564352648, 42.3753757463037, 42.3754556931182, 42.3755397359019, 42.3756258291738, 
42.3757344727443, 42.3757618161441, 42.3758657124829, 42.3757903900191, 42.3756891678699, 42.3755988865994, 42.3755127098354, 42.3754030400916, 42.375370930439, 42.3753176392486, 42.3752554672614, 42.3752329199217, 42.3752014893732)))",0.5452252507650105
170-28,3987,930700,650700,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.123504313327, -71.1234504977234, -71.1233985000789, -71.1233980312252, -71.1233978214301, -71.1233978377703, -71.1233983311342, -71.1233987874898, -71.1233995027404, -71.1234006624183, -71.1234018219326, -71.1234032364204, -71.1234050990935, -71.1234069576816, -71.1234090424046, -71.1234111230426, -71.1234137177127, -71.1234162424508, -71.1234188001124, -71.1234215798241, -71.1234243595357, -71.1234271392472, -71.1234301369242, -71.1234331346011, -71.1234359102279, -71.1234386817701, 
-71.1236580087675, -71.1235482383614, -71.123504313327, 42.3759479092618, 42.3758180757908, 42.3756937363828, 42.3756916767949, 42.3756896180551, 42.375686874038, 42.3756848176002, 42.3756827610412, 42.3756807327705, 42.3756786510732, 42.3756765968162, 42.3756752294114, 42.3756731774563, 42.3756718115054, 42.375669760277, 42.375668395053, 42.3756677175292, 42.3756663537589, 42.3756656761139, 42.3756649991957, 42.3756643222775, 42.3756636453592, 42.3756636551721, 42.3756636649848, 42.3756636740706, 
42.3756643691606, 42.3757371187454, 42.3759487390287, 42.3759479092618)))",0.5885291513848488
142-19,8185,1757100,1872700,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1120777351546, -71.1118244562162, -71.1118297387951, -71.1118627689664, -71.1123692221251, -71.1123312892646, -71.1120777351546, 42.3766301625575, 42.3765977230762, 42.3765744471621, 42.3764389174266, 42.3765043055412, 42.3766622808365, 42.3766301625575)))",0.4840762576450493
145-38,14674,1786900,1667000,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1129818735074, -71.1134943227235, -71.1136005218583, -71.1130660575165, -71.1129818735074, 42.377726821397, 42.3776352458158, 42.3778990333564, 42.3779953374913, 42.377726821397)))",0.517357190422421
147-58,8238,0,936000,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1115274136224, -71.1115444752132, -71.1115596492231, -71.111572976879, -71.1115840182626, -71.1115932048691, -71.1120361456081, -71.1118743228999, -71.1117115617742, -71.1115274136224, 42.3805030342832, 42.3804790812867, 42.3804551219144, 42.3804304702889, 42.3804044389082, 42.3803790872818, 42.380496518768, 42.3805940734238, 42.3806936827362, 42.3805030342832)))",0
214-62,3558,637500,1240600,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1240919511853, -71.1241444156658, -71.1241782169736, -71.1241667919719, -71.1241983284353, -71.1242464950254, -71.1242439372159, -71.1242488571839, -71.1242581832131, -71.1242607450991, -71.1243160755891, -71.1243318458797, -71.1243786886474, -71.1241863463659, -71.1240919511853, 42.3795459337102, 42.3795239879371, 42.379509856649, 42.3794892388149, 42.3794763075119, 42.3795423224764, 42.3795430001391, 42.3795496568533, 42.3795622551448, 42.379560891478, 42.3796296738768, 42.3796228652044, 
42.3796874763129, 42.3797362688188, 42.3795459337102)))",0.33943879452638304
133-53,9388,8904000,10653300,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1160460549638, -71.1161207187814, -71.1161465881246, -71.1161927118027, -71.1161966429722, -71.116225712885, -71.1162864569226, -71.1164082518544, -71.1165384501814, -71.1165323766536, -71.1164200770188, -71.1162690725193, -71.1160642528651, -71.1160460549638, 42.3724375998675, 42.3723671891593, 42.3723425788231, 42.3723221796139, 42.3723207932527, 42.372329808481, 42.3722723855741, 42.3722899422466, 42.3723253632824, 42.3723390522566, 42.3725856556155, 42.3725453903564, 42.3724513809759, 
42.3724375998675)))",0.45527756898958444
136-19,6330,1329600,1557400,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.112895332985, -71.1129447251282, -71.1129587789868, -71.1133940880652, -71.113344244432, -71.1133419173591, -71.112895332985, 42.3730849319106, 42.3729842534015, 42.3729554879132, 42.3730722028404, 42.3732044643082, 42.3732037430271, 42.3730849319106)))",0.4605472809144441
162-47,2489,2417700,1537200,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1199415523031, -71.1198873301901, -71.1200380963693, -71.1201395340674, -71.1200468029186, -71.1199973944919, -71.1199415523031, 42.372202197745, 42.372178693961, 42.3720001412737, 42.3720491561534, 42.3721648144336, 42.3722270788917, 42.372202197745)))",0.6113176060077372
157-7,5310,851300,1268900,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1179038887743, -71.1179324561706, -71.1181042572901, -71.1180745392766, -71.1179383379973, -71.1179038887743, 42.3806952070391, 42.3803715018478, 42.3803789324417, 42.3807033198695, 42.3806966934819, 42.3806952070391)))",0.40151872464861804
136-2,184924,162455200,84621200,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1142881302056, -71.1146864471508, -71.1150593796262, -71.1149303786329, -71.1149041649441, -71.1148277939612, -71.114789017903, -71.1147560689284, -71.1146866541781, -71.1146620100015, -71.1145654300779, -71.1144787830355, -71.1144375394267, -71.1144108812826, -71.1141612580731, -71.1136716737529, -71.1137198431525, -71.1138344630611, -71.1138576015099, -71.1138736317884, -71.1139379418436, -71.1139509486141, -71.1140031647311, -71.1140172983597, -71.1140322342285, -71.1140865801903, 
-71.1140957695468, -71.1141524681348, -71.1141747092529, -71.1142375823094, -71.1142881302056, 42.3721477071347, 42.372255374918, 42.3723567822048, 42.3727995183595, 42.3728927291094, 42.3731641366935, 42.3733025825568, 42.3734321571208, 42.3737035604375, 42.3738002339047, 42.3741627865512, 42.3745288299107, 42.3746953940918, 42.3746973627936, 42.3745579501403, 42.3742791830745, 42.3741181031082, 42.3737171672473, 42.3736369807775, 42.3735814671023, 42.3733587269888, 42.373313493428, 42.3731318737823, 
42.3730838999196, 42.3730318126361, 42.3728467699965, 42.3728145579583, 42.3726199189136, 42.3725411013897, 42.3723169842063, 42.3721477071347)))",0.6575099847658457
162-61,35778,34237900,25016000,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1191882654903, -71.1192276824826, -71.1194534321548, -71.1194697187964, -71.1198709770431, -71.1198679507168, -71.1198419759742, -71.1195998996375, -71.1194894572444, -71.1194499608716, -71.1189670840503, -71.1191821136095, -71.1191872423667, -71.1191882654903, 42.3710561111314, 42.3709876337616, 42.3710638514379, 42.3710693660248, 42.371205179804, 42.3712099719324, 42.3712585934037, 42.3717043911251, 42.371657541235, 42.3716407814904, 42.3714402256307, 42.3710667952266, 42.3710581683724, 
42.3710561111314)))",0.577816818808551
162-51,5976,379900,3069800,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1201219195783, -71.1201692757092, -71.1201242766748, -71.1200915193535, -71.1201654871611, -71.1203387726438, -71.1204495803068, -71.1203672166604, -71.1203005443149, -71.1202145124019, -71.1202126839473, -71.12021007161, -71.1201219195783, 42.3716670131926, 42.3716013118062, 42.3715826407126, 42.3714912920797, 42.3713879475658, 42.371452319349, 42.3714938461273, 42.3716087979839, 42.3715818506489, 42.3716975037458, 42.3717000222566, 42.3717036632494, 42.3716670131926)))",0.11012551816099951
147-56,6779,865400,770200,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1118743228999, -71.1120361456081, -71.1122797934176, -71.1122956317274, -71.1121235759917, -71.1121059282678, -71.1120221617725, -71.1119945844116, -71.1118743228999, 42.3805940734238, 42.380496518768, 42.3807141216113, 42.3807326974533, 42.380839136194, 42.38085005297, 42.3807729365777, 42.3807131600711, 42.3805940734238)))",0.529102470041575
167-95,2498,0,283900,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"list(list(c(-71.1237008160022, -71.1236239798606, -71.1236585634892, -71.1239327769636, -71.1239569771954, -71.1239249889731, -71.1238345146886, -71.1237199656981, -71.1237008160022, 42.3749181536444, 42.3748074534146, 42.3748233449697, 42.3748825532467, 42.3748883777566, 42.3749665709644, 42.3749453181661, 42.374921646373, 42.3749181536444)))",0
